"iso3c","year","corr","burreau","demAcc","lawOrder"
"VEN",2000,"3","1","4","4"
"VEN",2001,"2.83333333333333","1","4","3.54166666666667"
"VEN",2002,"1.66666666666667","1","4","2"
"VEN",2003,"1.5","1","4","1"
"VEN",2004,"1.5","1","4","2.5"
"VEN",2005,"1.5","1","4","3"
"VEN",2006,"1.5","1","4","2.58333333333333"
"VEN",2007,"1.00","1.00","3.67","2.00"
"VEN",2008,"1","1","3.25","1.91666666666667"
"VEN",2009,"1","1","3","1.125"
"VEN",2010,"1","1","3","1"
"VEN",2011,"1","1","3","1"
"VEN",2012,"1","1","3","1"
"VEN",2013,"1","1","3","1"
"VEN",2014,"1","1","3","1"
"VEN",2015,"1","1","3","1"
"VEN",2016,"1","1","3","1"
"VEN",2017,"1","1","2.79166666666667","1"
"VNM",1984,NA,NA,NA,NA
"VNM",1985,"2","1","3","3"
"VNM",1986,"2","1","3","3"
"VNM",1987,"2.33333333333333","1","3","3"
"VNM",1988,"3","1","3","3"
"VNM",1989,"3","1","3","3"
"VNM",1990,"2.91666666666667","1","2.91666666666667","3.08333333333333"
"VNM",1991,"3","1","3","3"
"VNM",1992,"3","1","3","2.91666666666667"
"VNM",1993,"3","1","3","3.66666666666667"
"VNM",1994,"3","1.33333333333333","3","4.33333333333333"
"VNM",1995,"3","2","3","5"
"VNM",1996,"3","2","3","5"
"VNM",1997,"2.41666666666667","2","1.33333333333333","5"
"VNM",1998,"2","2","0","5"
"VNM",1999,"2","2","0.25","5"
"VNM",2000,"2","2","1","5"
"VNM",2001,"1.66666666666667","2","1","4.16666666666667"
"VNM",2002,"1.5","2","1","4"
"VNM",2003,"1.5","2","1","4"
"VNM",2004,"1.5","2","1","4"
"VNM",2005,"1.5","2","1","4"
"VNM",2006,"2.45833333333333","2","1","4"
"VNM",2007,"2.96","2.00","1.00","4.00"
"VNM",2008,"3.5","2","1","4"
"VNM",2009,"3.5","2","1","4"
"VNM",2010,"2.75","2","1.08333333333333","4"
"VNM",2011,"2.5","2","1.5","4"
"VNM",2012,"2.5","2","1.5","4"
"VNM",2013,"2.5","2","1.5","4"
"VNM",2014,"2.5","2","1.5","4"
"VNM",2015,"2.5","2","1.5","4"
"VNM",2016,"2.5","2","1.5","4"
"VNM",2017,"2.16666666666667","2","1.5","4"
"YEM",1984,NA,NA,NA,NA
"YEM",1985,NA,NA,NA,NA
"YEM",1986,NA,NA,NA,NA
"YEM",1987,NA,NA,NA,NA
"YEM",1988,NA,NA,NA,NA
"YEM",1989,NA,NA,NA,NA
"YEM",1990,"3","2","3.5","3"
"YEM",1991,"3","2","4","3"
"YEM",1992,"3","2","4","2.58333333333333"
"YEM",1993,"3","2","4.66666666666667","2"
"YEM",1994,"3","2","5","2.91666666666667"
"YEM",1995,"3","2","4.33333333333333","3.41666666666667"
"YEM",1996,"3","2","3","4"
"YEM",1997,"3","1.58333333333333","3.41666666666667","4"
"YEM",1998,"3","1","4","3"
"YEM",1999,"3","1","4","2"
"YEM",2000,"3","1","4","2"
"YEM",2001,"2.33333333333333","1","3.16666666666667","2"
"YEM",2002,"2","1","3","2"
"YEM",2003,"2","1","3.83333333333333","2"
"YEM",2004,"2","1","4","2"
"YEM",2005,"2","1","4","2"
"YEM",2006,"2","1","4","2"
"YEM",2007,"2.00","1.00","4.00","2.00"
"YEM",2008,"2","1","4","2"
"YEM",2009,"2","1","3.625","2"
"YEM",2010,"2","1","3.5","2"
"YEM",2011,"2","1","3.5","2"
"YEM",2012,"1.66666666666667","1","3.5","2"
"YEM",2013,"1.5","1","3.5","2"
"YEM",2014,"1.45833333333333","1","3.5","2"
"YEM",2015,"1","1","2.75","2"
"YEM",2016,"1","1","2.5","2"
"YEM",2017,"1","1","2.5","2"
"ZAF",1984,"6","4","5","3"
"ZAF",1985,"6","4","5","2.25"
"ZAF",1986,"6","4","5","2"
"ZAF",1987,"5.33333333333333","4","5","2"
"ZAF",1988,"5","4","5","2"
"ZAF",1989,"5","4","5","2"
"ZAF",1990,"5","4","5","1.25"
"ZAF",1991,"5","4","4.16666666666667","1"
"ZAF",1992,"5","4","4","2"
"ZAF",1993,"5","4","4","2.5"
"ZAF",1994,"5","4","4.58333333333333","3.5"
"ZAF",1995,"5","3.33333333333333","5","4"
"ZAF",1996,"5","3","5","4"
"ZAF",1997,"5","3","4.58333333333333","3.33333333333333"
"ZAF",1998,"3.66666666666667","2.41666666666667","4","2.58333333333333"
"ZAF",1999,"3","2","4","2.25"
"ZAF",2000,"3","2","4","2"
"ZAF",2001,"2.95833333333333","2","3.95833333333333","2"
"ZAF",2002,"2.5","2","3.5","1.79166666666667"
"ZAF",2003,"2.33333333333333","2","3.58333333333333","1.5"
"ZAF",2004,"2","2","4.91666666666667","2.5"
"ZAF",2005,"2.16666666666667","2","5","2.5"
"ZAF",2006,"2.5","2","5","2.5"
"ZAF",2007,"2.50","2.00","5.00","2.50"
"ZAF",2008,"2.5","2","5","2.5"
"ZAF",2009,"2.5","2","5","2.5"
"ZAF",2010,"2.875","2","5","2.5"
"ZAF",2011,"2.95833333333333","2","5","2.5"
"ZAF",2012,"2.5","2","5","2.5"
"ZAF",2013,"2.5","2","5","2.375"
"ZAF",2014,"2.5","2","5","2"
"ZAF",2015,"2.5","2","5","2"
"ZAF",2016,"2.5","2","5","2"
"ZAF",2017,"2.5","2","5","2"
"ZMB",1984,"1.41666666666667","0.416666666666667","2","2"
"ZMB",1985,"2","1","2","2"
"ZMB",1986,"2","1","2","2"
"ZMB",1987,"2","1","2","2"
"ZMB",1988,"2","1","2","2"
"ZMB",1989,"2","1","2","2"
"ZMB",1990,"2","1","2.08333333333333","1.5"
"ZMB",1991,"2","1","2.5","1"
"ZMB",1992,"4","1","4","3"
"ZMB",1993,"4","1","4","3"
"ZMB",1994,"3.66666666666667","1","4","3"
"ZMB",1995,"3","1","4","3.66666666666667"
"ZMB",1996,"3","1","4","4"
"ZMB",1997,"3","1","4","4"
"ZMB",1998,"3","1","4","4"
"ZMB",1999,"3","1","4","4"
"ZMB",2000,"2.66666666666667","1","4","4"
"ZMB",2001,"2","1","4","4"
"ZMB",2002,"2","1","4","4"
"ZMB",2003,"2","1","4","4"
"ZMB",2004,"2.41666666666667","1","4.33333333333333","4"
"ZMB",2005,"3","1","4.5","4"
"ZMB",2006,"3","1","4.45833333333333","4"
"ZMB",2007,"3.33","1.00","4.00","4.00"
"ZMB",2008,"3.16666666666667","1","4","4"
"ZMB",2009,"3","1","4","4"
"ZMB",2010,"3","1","4","4"
"ZMB",2011,"3","1","4","4"
"ZMB",2012,"2.66666666666667","1","4","4"
"ZMB",2013,"2.5","1","4","4"
"ZMB",2014,"2.5","1","4","4"
"ZMB",2015,"2.5","1","4","4"
"ZMB",2016,"2.5","1","4.375","4"
"ZMB",2017,"2.16666666666667","1","4","4"
"ZWE",1984,"2.91666666666667","2.33333333333333","3","1"
"ZWE",1985,"3","3","3","2"
"ZWE",1986,"3","3","3","2"
"ZWE",1987,"3","3","3","2"
"ZWE",1988,"3","2.25","3.75","2"
"ZWE",1989,"3","2","4","2"
"ZWE",1990,"3","2","4","2"
"ZWE",1991,"3","2","4","2"
"ZWE",1992,"4","3","2","3"
"ZWE",1993,"4","3","2.66666666666667","3.66666666666667"
"ZWE",1994,"4","3","3","4"
"ZWE",1995,"4","3","3","4"
"ZWE",1996,"3.33333333333333","3","2.33333333333333","4"
"ZWE",1997,"2.41666666666667","2.58333333333333","2","4"
"ZWE",1998,"2","2","2","4"
"ZWE",1999,"2","2","2","4"
"ZWE",2000,"1.08333333333333","2","2","2.5"
"ZWE",2001,"0.166666666666667","2","1.91666666666667","1.5"
"ZWE",2002,"0","2","1","0.5"
"ZWE",2003,"0","2","1","0.5"
"ZWE",2004,"0","2","1","1.33333333333333"
"ZWE",2005,"0","1.54166666666667","1.66666666666667","3"
"ZWE",2006,"0","1.5","2","3"
"ZWE",2007,"0.00","1.50","2.00","3.00"
"ZWE",2008,"0","1.5","2","3"
"ZWE",2009,"0","1.5","2","3"
"ZWE",2010,"0.375","1.5","2","3"
"ZWE",2011,"0.5","1.5","2","3"
"ZWE",2012,"0.833333333333333","1.5","2","3"
"ZWE",2013,"1","1.5","2.20833333333333","3"
"ZWE",2014,"1","1.5","2","3"
"ZWE",2015,"1","1.5","2","3"
"ZWE",2016,"1","1.5","2","3"
"ZWE",2017,"1","1.5","2","3"
